date,day_index,vix,vix_change,realized_vol_20d,rv_change,regime,term_slope,avg_correlation,corr_change,vega_pnl,gamma_pnl,theta_pnl,correlation_pnl,total_pnl,strategy_pnl,net_vega,net_gamma,net_delta,net_theta,gross_notional,cumulative_pnl,peak_pnl,drawdown,drawdown_pct,vega_within_bounds,notional_within_cap,num_positions,active_strategies
2024-12-12,229,14.59,-0.019999999999999574,14.09,-0.21000000000000085,LOW_VOL_HARVESTING,0.0423,-0.0015446967142017465,9.299358701859994e-05,-1062.5001999999774,82.68727950000067,-1421.87,-1394.9038052789992,-3796.586725778976,"{'Dispersion Trading': np.float64(-1394.9038052789992), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(507.36124999999595), 'Dynamic Volatility Targeting': np.float64(-8.268750000000068), 'Option Overlay': np.float64(-2900.775420499973)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1244464.4284112055,593726.1717533709,1838190.6001645764,0.007352762400658306,True,True,9,3
2024-12-13,230,14.45,-0.14000000000000057,14.18,0.08999999999999986,TRANSITIONAL,0.0053,-0.001392481944540316,0.00015221476966143042,-7437.50140000003,15.187459499999953,-1421.87,-2283.2215449214564,-11127.405485421486,"{'Dispersion Trading': np.float64(-2283.2215449214564), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1639.1112500000054), 'Dynamic Volatility Targeting': np.float64(-1.5187499999999954), 'Option Overlay': np.float64(-10481.776440500036)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1255591.833896627,593726.1717533709,1849318.0056499979,0.007397272022599991,True,True,9,3
2024-12-16,231,14.42,-0.02999999999999936,13.95,-0.23000000000000043,TRANSITIONAL,0.0147,-0.0018876165011199582,-0.0004951345565796421,-1593.7502999999658,99.18723550000036,-1421.87,7427.018348694632,4510.585284194666,"{'Dispersion Trading': np.float64(7427.018348694632), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(599.4612499999939), 'Dynamic Volatility Targeting': np.float64(-9.918750000000037), 'Option Overlay': np.float64(-3505.9755644999595)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1251081.2486124323,593726.1717533709,1844807.4203658032,0.007379229681463212,True,True,9,3
2024-12-17,232,14.66,0.2400000000000002,13.65,-0.29999999999999893,TRANSITIONAL,0.0104,-0.0022802656913420228,-0.00039264919022206457,12750.00240000001,168.7495499999988,-1421.87,5889.737853330968,17386.619803330977,"{'Dispersion Trading': np.float64(5889.737853330968), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1938.7450000000017), 'Dynamic Volatility Targeting': np.float64(-16.87499999999988), 'Option Overlay': np.float64(13452.50195000001)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1233694.6288091014,593726.1717533709,1827420.8005624723,0.0073096832022498896,True,True,9,3
2024-12-18,233,14.31,-0.34999999999999964,14.46,0.8100000000000005,LOW_VOL_HARVESTING,0.0334,-0.0018561383567473287,0.000424127334594694,-18593.75349999998,1230.1842195000013,-1421.87,-6361.91001892041,-25147.349299420388,"{'Dispersion Trading': np.float64(-6361.91001892041), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3486.3612499999967), 'Dynamic Volatility Targeting': np.float64(-123.01875000000015), 'Option Overlay': np.float64(-22148.781780499976)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1258841.9781085218,593726.1717533709,1852568.1498618927,0.0074102725994475704,True,True,9,3
2024-12-19,234,14.4,0.08999999999999986,14.33,-0.13000000000000078,LOW_VOL_HARVESTING,0.0418,-0.0014759699340119894,0.0003801684227353393,4781.250899999992,31.687415500000377,-1421.87,-5702.5263410300895,-2311.458025530097,"{'Dispersion Trading': np.float64(-5702.5263410300895), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-518.7887499999987), 'Dynamic Volatility Targeting': np.float64(-3.168750000000038), 'Option Overlay': np.float64(3913.025815499991)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1261153.436134052,593726.1717533709,1854879.607887423,0.007419518431549692,True,True,9,3
2024-12-20,235,14.02,-0.3800000000000008,14.7,0.3699999999999992,LOW_VOL_HARVESTING,0.0423,-0.0012873192772011356,0.0001886506568108538,-20187.50380000004,256.68681549999883,-1421.87,-2829.759852162807,-24182.446836662846,"{'Dispersion Trading': np.float64(-2829.759852162807), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3864.9612500000076), 'Dynamic Volatility Targeting': np.float64(-25.66874999999989), 'Option Overlay': np.float64(-25191.979484500047)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1285335.882970715,593726.1717533709,1879062.0547240858,0.0075162482188963434,True,True,9,3
2024-12-23,236,13.32,-0.6999999999999993,14.99,0.2900000000000009,TRANSITIONAL,0.0184,-0.0010386999851856478,0.0002486192920154878,-37187.50699999996,157.687079500001,-1421.87,-3729.289380232317,-42180.97930073228,"{'Dispersion Trading': np.float64(-3729.289380232317), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(6874.861249999994), 'Dynamic Volatility Targeting': np.float64(-15.7687500000001), 'Option Overlay': np.float64(-45310.782420499956)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1327516.8622714472,593726.1717533709,1921243.034024818,0.0076849721360992725,True,True,9,3
2024-12-24,237,13.16,-0.16000000000000014,15.63,0.6400000000000006,LOW_VOL_HARVESTING,0.0266,-0.0006770612269538089,0.0003616387582318389,-8500.001600000007,767.9979520000014,-1421.87,-5424.581373477584,-14578.455021477588,"{'Dispersion Trading': np.float64(-5424.581373477584), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1751.3300000000013), 'Dynamic Volatility Targeting': np.float64(-76.80000000000014), 'Option Overlay': np.float64(-10828.403648000007)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1342095.3172929247,593726.1717533709,1935821.4890462956,0.007743285956185182,True,True,9,3
2024-12-25,238,13.04,-0.120000000000001,18.04,2.4099999999999984,LOW_VOL_HARVESTING,0.0447,0.0006099690435270599,0.0012870302704808688,-6375.001200000052,10890.158459499986,-1421.87,-19305.45405721303,-16212.166797713098,"{'Dispersion Trading': np.float64(-19305.45405721303), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(364.1112500000107), 'Dynamic Volatility Targeting': np.float64(-1089.0187499999986), 'Option Overlay': np.float64(3818.194759499921)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1358307.4840906379,593726.1717533709,1952033.6558440088,0.007808134623376035,True,True,9,3
2024-12-26,239,12.96,-0.0799999999999983,17.73,-0.3099999999999987,TRANSITIONAL,0.0194,0.0012480421283489888,0.0006380730848219288,-4250.00079999991,180.1870194999985,-1421.87,-9571.096272328932,-15062.780052828843,"{'Dispersion Trading': np.float64(-9571.096272328932), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1060.111249999984), 'Dynamic Volatility Targeting': np.float64(-18.01874999999985), 'Option Overlay': np.float64(-6533.776280499895)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1373370.2641434667,593726.1717533709,1967096.4358968376,0.00786838574358735,True,True,9,3
2024-12-27,240,12.93,-0.030000000000001137,17.81,0.0799999999999983,TRANSITIONAL,0.0117,0.0012467453025329514,-1.2968258160373208e-06,-1593.7503000000602,11.999967999999487,-1421.87,19.452387240559812,-2984.1679447595006,"{'Dispersion Trading': np.float64(19.452387240559812), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(608.1800000000108), 'Dynamic Volatility Targeting': np.float64(-1.1999999999999489), 'Option Overlay': np.float64(-3610.6003320000714)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1376354.4320882263,593726.1717533709,1970080.6038415972,0.00788032241536639,True,True,9,3
2024-12-30,241,13.07,0.14000000000000057,17.56,-0.25,TRANSITIONAL,0.0172,0.0013372678573466586,9.052255481370713e-05,7437.50140000003,117.1871875,-1421.87,-1357.8383222056068,4774.980265294424,"{'Dispersion Trading': np.float64(-1357.8383222056068), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-996.0887500000052), 'Dynamic Volatility Targeting': np.float64(-11.71875), 'Option Overlay': np.float64(7140.626087500035)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1371579.4518229319,593726.1717533709,1965305.6235763028,0.00786122249430521,True,True,9,3
2024-12-31,242,12.88,-0.1899999999999995,17.66,0.10000000000000142,TRANSITIONAL,0.0178,0.0013024440086045264,-3.482384874213215e-05,-10093.751899999974,18.74995000000053,-1421.87,522.3577311319822,-10974.51421886799,"{'Dispersion Trading': np.float64(522.3577311319822), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(2107.504999999995), 'Dynamic Volatility Targeting': np.float64(-1.8750000000000533), 'Option Overlay': np.float64(-13602.501949999967)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1382553.9660417999,593726.1717533709,1976280.1377951708,0.007905120551180683,True,True,9,3
2025-01-01,243,12.54,-0.34000000000000163,17.51,-0.14999999999999858,LOW_VOL_HARVESTING,0.0306,0.0013357126434816351,3.326863487710871e-05,-18062.503400000085,42.18738749999919,-1421.87,-499.02952315663066,-19941.215535656716,"{'Dispersion Trading': np.float64(-499.02952315663066), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3511.4112500000156), 'Dynamic Volatility Targeting': np.float64(-4.21874999999992), 'Option Overlay': np.float64(-22949.3785125001)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1402495.1815774566,593726.1717533709,1996221.3533308276,0.00798488541332331,True,True,9,3
2025-01-02,244,12.81,0.27000000000000135,16.33,-1.1800000000000033,LOW_VOL_HARVESTING,0.0295,0.0010872123611875254,-0.00024850028229410977,14343.752700000072,2610.743038000014,-1421.87,3727.5042344116464,19260.129972411734,"{'Dispersion Trading': np.float64(3727.5042344116464), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2464.1950000000143), 'Dynamic Volatility Targeting': np.float64(-261.0750000000014), 'Option Overlay': np.float64(18257.8957380001)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1383235.0516050449,593726.1717533709,1976961.2233584158,0.007907844893433663,True,True,9,3
2025-01-03,245,13.13,0.3200000000000003,16.85,0.5200000000000031,LOW_VOL_HARVESTING,0.0267,0.001204853849931821,0.00011764148874429561,17000.003200000014,506.998648000006,-1421.87,-1764.6223311644342,14320.509516835586,"{'Dispersion Trading': np.float64(-1764.6223311644342), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2722.5700000000033), 'Dynamic Volatility Targeting': np.float64(-50.70000000000061), 'Option Overlay': np.float64(18858.401848000023)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1368914.5420882092,593726.1717533709,1962640.71384158,0.00785056285536632,True,True,9,3
2025-01-06,246,13.18,0.049999999999998934,17.6,0.75,TRANSITIONAL,0.014,0.0012250531039341612,2.0199254002340253e-05,2656.2504999999433,1054.6846874999999,-1421.87,-302.98881003510377,1986.0763774648392,"{'Dispersion Trading': np.float64(-302.98881003510377), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-246.08874999999), 'Dynamic Volatility Targeting': np.float64(-105.46875), 'Option Overlay': np.float64(2640.622687499933)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1366928.4657107443,593726.1717533709,1960654.6374641152,0.00784261854985646,True,True,9,3
2025-01-07,247,13.29,0.10999999999999943,17.71,0.10999999999999943,TRANSITIONAL,0.0114,0.0006272749008286774,-0.0005977782031054838,5843.7510999999695,22.687439499999762,-1421.87,8966.673046582257,13411.241586082226,"{'Dispersion Trading': np.float64(8966.673046582257), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-705.3887499999947), 'Dynamic Volatility Targeting': np.float64(-2.2687499999999767), 'Option Overlay': np.float64(5152.226039499964)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1353517.224124662,593726.1717533709,1947243.395878033,0.007788973583512132,True,True,9,3
2025-01-08,248,13.54,0.25,17.64,-0.07000000000000028,LOW_VOL_HARVESTING,0.043,5.310514772035295e-05,-0.0005741697531083244,13281.252499999999,9.187475500000074,-1421.87,8612.546296624867,20481.116272124866,"{'Dispersion Trading': np.float64(8612.546296624867), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2016.5387499999997), 'Dynamic Volatility Targeting': np.float64(-0.9187500000000075), 'Option Overlay': np.float64(13886.0274755)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1333036.1078525372,593726.1717533709,1926762.279605908,0.0077070491184236325,True,True,9,3
2025-01-09,249,13.79,0.25,17.88,0.23999999999999844,LOW_VOL_HARVESTING,0.0369,6.129694688010959e-05,8.191799159756637e-06,13281.252499999999,107.9997119999986,-1421.87,-122.87698739634955,11844.505224603647,"{'Dispersion Trading': np.float64(-122.87698739634955), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2026.4199999999996), 'Dynamic Volatility Targeting': np.float64(-10.799999999999859), 'Option Overlay': np.float64(14004.602211999996)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1321191.6026279335,593726.1717533709,1914917.7743813044,0.007659671097525218,True,True,9,3
2025-01-10,250,13.49,-0.29999999999999893,17.34,-0.5399999999999991,LOW_VOL_HARVESTING,0.0213,0.000332989595448774,0.0002716926485686644,-15937.502999999942,546.7485419999982,-1421.87,-4075.389728529966,-20888.01418652991,"{'Dispersion Trading': np.float64(-4075.389728529966), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3085.9549999999904), 'Dynamic Volatility Targeting': np.float64(-54.67499999999983), 'Option Overlay': np.float64(-19843.90445799993)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1342079.6168144634,593726.1717533709,1935805.7885678343,0.0077432231542713375,True,True,9,3
2025-01-13,251,13.43,-0.0600000000000005,17.83,0.48999999999999844,LOW_VOL_HARVESTING,0.0289,0.00019060837294162869,-0.00014238122250714532,-3187.500600000026,450.18629949999706,-1421.87,2135.71833760718,-2023.4659628928493,"{'Dispersion Trading': np.float64(2135.71833760718), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(845.6112500000049), 'Dynamic Volatility Targeting': np.float64(-45.01874999999971), 'Option Overlay': np.float64(-4959.776800500034)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1344103.0827773563,593726.1717533709,1937829.2545307272,0.007751317018122908,True,True,9,3
2025-01-14,252,13.01,-0.41999999999999993,18.44,0.610000000000003,LOW_VOL_HARVESTING,0.0542,7.548624027531583e-05,-0.00011512213266631286,-22312.504199999992,697.6856395000068,-1421.87,1726.8319899946928,-21309.85657050529,"{'Dispersion Trading': np.float64(1726.8319899946928), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(4195.861249999999), 'Dynamic Volatility Targeting': np.float64(-69.76875000000068), 'Option Overlay': np.float64(-27162.781060499983)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1365412.9393478616,593726.1717533709,1959139.1111012325,0.00783655644440493,True,True,9,3
2025-01-15,253,13.07,0.0600000000000005,17.77,-0.6700000000000017,LOW_VOL_HARVESTING,0.0286,0.0008589448314739869,0.0007834585911986711,3187.500600000026,841.6852555000042,-1421.87,-11751.878867980065,-9144.563012480035,"{'Dispersion Trading': np.float64(-11751.878867980065), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-318.53875000000505), 'Dynamic Volatility Targeting': np.float64(-84.16875000000043), 'Option Overlay': np.float64(3010.023355500036)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1374557.5023603416,593726.1717533709,1968283.6741137125,0.00787313469645485,True,True,9,3
2025-01-16,254,13.22,0.15000000000000036,18.0,0.23000000000000043,LOW_VOL_HARVESTING,0.0299,0.0011350297919683293,0.0002760849604943424,7968.7515000000185,99.18723550000036,-1421.87,-4141.274407415136,2504.794328084883,"{'Dispersion Trading': np.float64(-4141.274407415136), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1088.0387500000033), 'Dynamic Volatility Targeting': np.float64(-9.918750000000037), 'Option Overlay': np.float64(7744.026235500023)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1372052.7080322567,593726.1717533709,1965778.8797856276,0.00786311551914251,True,True,9,3
2025-01-17,255,12.88,-0.33999999999999986,17.91,-0.08999999999999986,LOW_VOL_HARVESTING,0.0605,0.0009387571043578048,-0.00019627268761052456,-18062.50339999999,15.187459499999953,-1421.87,2944.0903141578683,-16525.09562634212,"{'Dispersion Trading': np.float64(2944.0903141578683), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3514.1112499999986), 'Dynamic Volatility Targeting': np.float64(-1.5187499999999954), 'Option Overlay': np.float64(-22981.77844049999)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1388577.8036585988,593726.1717533709,1982303.9754119697,0.00792921590164788,True,True,9,3
2025-01-20,256,13.04,0.15999999999999837,17.59,-0.3200000000000003,LOW_VOL_HARVESTING,0.0514,0.0010315196650896345,9.27625607318297e-05,8500.001599999912,191.99948800000035,-1421.87,-1391.4384109774455,5878.692677022466,"{'Dispersion Trading': np.float64(-1391.4384109774455), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1191.0699999999847), 'Dynamic Volatility Targeting': np.float64(-19.200000000000035), 'Option Overlay': np.float64(8480.401087999899)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1382699.1109815764,593726.1717533709,1976425.2827349473,0.00790570113093979,True,True,9,3
2025-01-21,257,13.28,0.2400000000000002,16.83,-0.7600000000000016,TRANSITIONAL,0.0172,0.0012646533441566614,0.00023313367906702695,12750.00240000001,1082.9971120000043,-1421.87,-3497.005186005404,8914.12432599461,"{'Dispersion Trading': np.float64(-3497.005186005404), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2030.1700000000023), 'Dynamic Volatility Targeting': np.float64(-108.30000000000044), 'Option Overlay': np.float64(14549.599512000017)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1373784.9866555817,593726.1717533709,1967511.1584089526,0.00787004463363581,True,True,9,3
2025-01-22,258,13.66,0.3800000000000008,14.78,-2.049999999999999,LOW_VOL_HARVESTING,0.0514,0.0027290791583860726,0.0014644258142294112,20187.50380000004,7879.6664874999915,-1421.87,-21966.38721344117,4678.913074058863,"{'Dispersion Trading': np.float64(-21966.38721344117), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-4022.3387500000063), 'Dynamic Volatility Targeting': np.float64(-787.9687499999991), 'Option Overlay': np.float64(31455.607787500034)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1369106.0735815228,593726.1717533709,1962832.2453348937,0.007851328981339575,True,True,9,3
2025-01-23,259,13.62,-0.040000000000000924,15.92,1.1400000000000006,LOW_VOL_HARVESTING,0.0266,0.0029568403981129147,0.00022776123972684205,-2125.000400000049,2436.743502000002,-1421.87,-3416.418595902631,-4526.545493902678,"{'Dispersion Trading': np.float64(-3416.418595902631), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(459.4550000000084), 'Dynamic Volatility Targeting': np.float64(-243.67500000000024), 'Option Overlay': np.float64(-1325.9068980000552)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1373632.6190754254,593726.1717533709,1967358.7908287963,0.007869435163315185,True,True,9,3
2025-01-24,260,13.74,0.120000000000001,15.68,-0.2400000000000002,TRANSITIONAL,0.009,0.0033129322897648226,0.0003560918916519079,6375.001200000052,107.9997120000002,-1421.87,-5341.378374778618,-280.24746277856593,"{'Dispersion Trading': np.float64(-5341.378374778618), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-807.6700000000093), 'Dynamic Volatility Targeting': np.float64(-10.800000000000018), 'Option Overlay': np.float64(5879.600912000062)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1373912.866538204,593726.1717533709,1967639.038291575,0.0078705561531663,True,True,9,3
2025-01-27,261,14.07,0.33000000000000007,15.5,-0.17999999999999972,LOW_VOL_HARVESTING,0.0561,0.0037752779846681054,0.0004623456949032828,17531.253300000004,60.74983799999981,-1421.87,-6935.185423549242,9234.947714450762,"{'Dispersion Trading': np.float64(-6935.185423549242), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2771.695), 'Dynamic Volatility Targeting': np.float64(-6.0749999999999815), 'Option Overlay': np.float64(18947.903138000005)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1364677.9188237533,593726.1717533709,1958404.0905771242,0.007833616362308497,True,True,9,3
2025-01-28,262,13.77,-0.3000000000000007,15.75,0.25,TRANSITIONAL,0.0158,0.0039320884727058435,0.0001568104880377381,-15937.503000000037,117.1871875,-1421.87,-2352.1573205660716,-19594.343133066108,"{'Dispersion Trading': np.float64(-2352.1573205660716), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3128.911250000007), 'Dynamic Volatility Targeting': np.float64(-11.71875), 'Option Overlay': np.float64(-20359.378312500045)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1384272.2619568193,593726.1717533709,1977998.4337101902,0.00791199373484076,True,True,9,3
2025-01-29,263,13.74,-0.02999999999999936,15.65,-0.09999999999999964,TRANSITIONAL,0.0198,0.00502998031392915,0.0010978918412233064,-1593.7502999999658,18.749949999999863,-1421.87,-16468.377618349597,-19465.247968349562,"{'Dispersion Trading': np.float64(-16468.377618349597), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(607.504999999994), 'Dynamic Volatility Targeting': np.float64(-1.8749999999999867), 'Option Overlay': np.float64(-3602.5003499999602)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1403737.509925169,593726.1717533709,1997463.6816785398,0.007989854726714159,True,True,9,3
2025-01-30,264,13.41,-0.33000000000000007,15.33,-0.3200000000000003,LOW_VOL_HARVESTING,0.0224,0.004023552992735293,-0.001006427321193857,-17531.253300000004,191.99948800000035,-1421.87,15096.409817907854,-3664.713994092148,"{'Dispersion Trading': np.float64(15096.409817907854), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3402.6800000000007), 'Dynamic Volatility Targeting': np.float64(-19.200000000000035), 'Option Overlay': np.float64(-22144.603812000005)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1407402.223919261,593726.1717533709,2001128.395672632,0.008004513582690527,True,True,9,3
2025-01-31,265,13.43,0.019999999999999574,14.79,-0.5400000000000009,LOW_VOL_HARVESTING,0.0707,0.003614060316216646,-0.0004094926765186471,1062.5001999999774,546.7485420000019,-1421.87,6142.390147779706,6329.768889779685,"{'Dispersion Trading': np.float64(6142.390147779706), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(85.95500000000382), 'Dynamic Volatility Targeting': np.float64(-54.67500000000019), 'Option Overlay': np.float64(156.09874199997557)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1401072.4550294813,593726.1717533709,1994798.6267828522,0.007979194507131408,True,True,9,3
2025-02-03,266,13.37,-0.0600000000000005,14.06,-0.7299999999999986,TRANSITIONAL,0.011,0.0036007294477098145,-1.3330868506831323e-05,-3187.500600000026,999.1848354999962,-1421.87,199.96302760246985,-3410.22273689756,"{'Dispersion Trading': np.float64(199.96302760246985), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(790.7112500000051), 'Dynamic Volatility Targeting': np.float64(-99.91874999999963), 'Option Overlay': np.float64(-4300.978264500035)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1404482.677766379,593726.1717533709,1998208.8495197499,0.007992835398078999,True,True,9,3
2025-02-04,267,13.21,-0.15999999999999837,14.3,0.2400000000000002,TRANSITIONAL,0.0179,0.003831988920793031,0.00023125947308321642,-8500.001599999912,107.9997120000002,-1421.87,-3468.892096248246,-13282.763984248157,"{'Dispersion Trading': np.float64(-3468.892096248246), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1817.329999999985), 'Dynamic Volatility Targeting': np.float64(-10.800000000000018), 'Option Overlay': np.float64(-11620.401887999897)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1417765.441750627,593726.1717533709,2011491.613503998,0.008045966454015991,True,True,9,3
2025-02-05,268,13.36,0.14999999999999858,14.43,0.129999999999999,LOW_VOL_HARVESTING,0.0232,0.004181087951006234,0.0003490990302132029,7968.751499999925,31.687415499999513,-1421.87,-5236.485453198044,1342.083462301881,"{'Dispersion Trading': np.float64(-5236.485453198044), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1081.2887499999865), 'Dynamic Volatility Targeting': np.float64(-3.1687499999999518), 'Option Overlay': np.float64(7663.026415499911)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1416423.3582883251,593726.1717533709,2010149.530041696,0.008040598120166784,True,True,9,3
2025-02-06,269,13.17,-0.1899999999999995,15.53,1.0999999999999996,LOW_VOL_HARVESTING,0.0405,0.004323552833499326,0.00014246488249309176,-10093.751899999974,2268.7439499999987,-1421.87,-2136.973237396376,-11383.851187396353,"{'Dispersion Trading': np.float64(-2136.973237396376), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1882.5049999999956), 'Dynamic Volatility Targeting': np.float64(-226.87499999999986), 'Option Overlay': np.float64(-10902.50794999997)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1427807.2094757215,593726.1717533709,2021533.3812290924,0.00808613352491637,True,True,9,3
2025-02-07,270,13.07,-0.09999999999999964,15.46,-0.06999999999999851,LOW_VOL_HARVESTING,0.0286,0.0038243416972315743,-0.0004992111362677513,-5312.500999999981,9.187475499999607,-1421.87,7488.167044016269,762.9835195162877,"{'Dispersion Trading': np.float64(7488.167044016269), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1264.7112499999967), 'Dynamic Volatility Targeting': np.float64(-0.9187499999999608), 'Option Overlay': np.float64(-7988.976024499978)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1427044.2259562053,593726.1717533709,2020770.3977095762,0.008083081590838304,True,True,9,3
2025-02-10,271,13.36,0.28999999999999915,15.33,-0.13000000000000078,TRANSITIONAL,0.0167,0.0025091078007899595,-0.0013152338964416148,15406.252899999952,31.687415500000377,-1421.87,19728.508446624222,33744.578762124176,"{'Dispersion Trading': np.float64(19728.508446624222), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2393.7887499999915), 'Dynamic Volatility Targeting': np.float64(-3.168750000000038), 'Option Overlay': np.float64(16413.027815499947)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-1393299.647194081,593726.1717533709,1987025.818947452,0.007948103275789807,True,True,9,3
